DATAFLOW,FREQ: Frequency,COUNTRY: Country,REGION: Tourist region,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_COUNTRY_2: Note Country 2,NOTE_COUNTRY_1: Note Country 1,NOTE_REGION_2: Note Region 2,NOTE_REGION_1: Note Region 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R08: Southern region,2021,2.055555556,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2011,4.205793812,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2012,5.030062916,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2013,4.919266296,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2014,4.936579309,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2015,4.488462445,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2016,4.119593649,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2017,4.359628929,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2018,4.80607324,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2019,4.41179629,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2020,4.152061058,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R06: Mullerthal,2021,3.865923608,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2011,2.331836735,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2012,2.422461449,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2013,2.274119449,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2014,2.283004552,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2015,2.255853246,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2016,2.395163506,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2017,2.474140127,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2018,2.568994889,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2019,2.571573604,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2020,2.29947039,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R01: Total,2021,2.571573604,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2011,2.013225256,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2012,2.034093286,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2013,1.925096682,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2014,1.905903754,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2015,1.900858578,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2016,2.097768155,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2017,1.939675597,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2018,2.050491925,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2019,1.908579721,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2020,1.843113284,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R02: Centre,2021,2.046696737,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2011,1.872922005,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2012,1.902574518,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2013,1.794303059,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2014,1.835411115,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2015,1.726110124,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2016,1.85315143,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2017,1.743270164,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2018,1.790151792,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2019,1.686819414,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2020,1.5777326,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R02: Centre,2021,1.686819414,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2011,1.962703289,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2012,2.049492055,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2013,1.918996374,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2014,1.959406275,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2015,1.88926322,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2016,2.027785059,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2017,1.95933366,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2018,1.944587798,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2019,1.837614753,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2020,1.72184596,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R01: Total,2021,1.837614753,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2011,2.236631016,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2012,2.821292776,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2013,2.076608784,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2014,1.94173913,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2015,1.832886506,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2016,1.986415883,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2017,2.024590164,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2018,1.974828375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2019,2.02754491,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2020,1.824228029,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R02: Centre,2021,2.02754491,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2011,4.267973856,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2012,4.433054393,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2013,4.528333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2014,2.850985222,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2015,3.058013766,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2016,3.992987377,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2017,4.542435424,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2018,5.185238784,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2019,4.336561743,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2020,1.898165138,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R01: Total,2021,4.336561743,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2011,2.263157895,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2012,4.56,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2013,5.137931034,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2014,1.25,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2015,1.52173913,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2016,1.818181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2017,1.571428571,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2018,2.666666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2019,5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2020,1.593220339,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R05: Ardennes,2021,5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2011,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2012,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2013,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2014,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2015,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2016,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2017,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2018,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2019,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2020,1.7417962,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R07: Moselle,2021,1.845518868,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2011,6.609625668,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2012,25.80115274,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2013,4.553299492,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2014,4.258426966,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2015,8.435135135,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2016,4.056962025,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2017,4.699386503,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2018,5.590322581,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2019,4.304075235,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2020,1.959493671,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R05: Ardennes,2021,4.304075235,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2011,1.428571429,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2012,3.352941176,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2013,1.4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2014,2.27027027,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2015,1.9,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2016,1.40625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2017,1.958333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2018,1.818181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2019,1.805555556,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2020,1.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R06: Mullerthal,2021,1.625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2011,1.894406548,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2012,2.179036629,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2013,2.171422101,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2014,2.225220432,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2015,2.018523921,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2016,2.339912822,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2017,2.367814171,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2018,2.565773012,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2019,2.659730616,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2020,2.176078151,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R08: Southern region,2021,2.514902043,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2011,2.185079851,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2012,2.061810155,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2013,2.030834915,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2014,1.994387755,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2015,2.072271742,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2016,2.067773167,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2017,2.058083253,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2018,2.088782925,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2019,2.125389595,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2020,2.136876764,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL20: Netherlands,R07: Moselle,2021,2.125389595,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2011,1.069444444,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2012,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2013,1.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2014,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2015,1.375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2016,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2017,4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2018,2.454545455,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2019,2.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2020,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R06: Mullerthal,2021,2.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2011,1.9,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2012,1.466101695,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2013,1.624434389,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2014,1.709090909,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2015,2.129464286,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2016,2.027777778,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2017,1.985781991,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2018,2.251497006,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2019,2.661971831,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2020,2.486486486,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R08: Southern region,2021,2.661971831,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2011,2.369565217,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2012,2.16,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2013,2.086153846,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2014,1.869135802,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2015,1.519230769,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2016,1.891495601,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2017,1.807560137,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2018,1.919354839,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2019,1.797507788,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2020,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R08: Southern region,2021,1.797507788,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2011,4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2012,3.4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2013,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2014,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2015,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2016,2.090909091,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2017,4.4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2018,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2019,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2020,,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R06: Mullerthal,2021,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2011,2.096774194,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2012,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2013,3.583333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2014,2.849056604,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2015,3.186666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2016,2.875,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2017,2.421052632,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2018,2.306451613,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2019,2.588235294,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2020,1.818181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R07: Moselle,2021,2.588235294,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2011,1.967741935,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2012,2.4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2013,3.583333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2014,1.5625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2015,1.551724138,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2016,1.3125,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2017,2.818181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2018,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2019,1.222222222,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2020,1.090909091,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R07: Moselle,2021,1.222222222,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2011,1.8,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2012,5.6,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2013,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2014,3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2015,2.421052632,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2016,2.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2017,2.363636364,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2018,5.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2019,8.4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2020,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R07: Moselle,2021,8.4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2011,3.345177665,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2012,3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2013,2.948051948,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2014,2.682051282,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2015,2.904522613,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2016,2.52,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2017,3.424050633,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2018,3.431372549,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2019,4.330097087,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2020,1.87654321,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R07: Moselle,2021,4.330097087,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2011,1.670802139,,1: One,,,,,,
