DATAFLOW,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_E5100(1.0),SL07: July,A: Annual,2016,823.68,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2017,839.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2018,851.56,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2019,866.79,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2020,874.89,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2021,892.31,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2022,951.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL07: July,A: Annual,2023,,,,,,-: nil,0: Zero
LU1:DF_E5100(1.0),SL08: August,A: Annual,1948,102.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1949,112.65,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1950,111.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1951,122.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1952,123.23,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1953,122.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1954,123.86,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1955,123.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1956,123.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1957,131.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1958,130.77,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1959,132.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1960,131.51,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1961,133.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1962,133.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1963,138.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1964,142.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1965,147.48,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1966,151.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1967,155.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1968,158.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1969,162.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1970,170.02,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1971,177.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1972,188.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1973,198.89,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1974,219.08,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1975,242.38,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1976,266.77,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1977,283.17,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1978,291.07,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1979,304.79,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1980,324.24,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1981,351.86,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1982,385.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1983,417.95,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1984,438.46,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1985,452.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1986,449.83,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1987,451.87,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1988,459.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1989,475.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1990,491.47,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1991,509.46,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1992,525.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1993,544.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1994,554.51,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1995,564.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1996,571.84,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1997,581.25,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1998,587.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,1999,594.48,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2000,613.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2001,630.47,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2002,642.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2003,654.68,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2004,668.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2005,686.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2006,705.99,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2007,718.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2008,746.63,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2009,747.92,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2010,764.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2011,789.05,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2012,809.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2013,823.27,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2014,827.69,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2015,831.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2016,833.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2017,849.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2018,863.14,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2019,876.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2020,882.08,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2021,900.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2022,961.1,,,,,,2: Two
LU1:DF_E5100(1.0),SL08: August,A: Annual,2023,,,,,,-: nil,0: Zero
LU1:DF_E5100(1.0),SL09: September,A: Annual,1948,102.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1949,112.17,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1950,111.84,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1951,122.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1952,123.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1953,122.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1954,124.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1955,123.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1956,123.89,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1957,131.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1958,131.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1959,132.31,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1960,132.64,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1961,132.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1962,134.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1963,139.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1964,144.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1965,147.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1966,151.46,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1967,156.66,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1968,158.68,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1969,162.41,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1970,170.7,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1971,178.78,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1972,189.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1973,199.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1974,220.37,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1975,244.21,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1976,267.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1977,282.56,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1978,291.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1979,306.47,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1980,324.51,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1981,354.89,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1982,388.7,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1983,421.98,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1984,438.34,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1985,452.22,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1986,451,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1987,452.48,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1988,460.53,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1989,477.08,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1990,494.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1991,510.64,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1992,525.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1993,545.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1994,556.23,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1995,564.85,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1996,572.43,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1997,582.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1998,586.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,1999,595.97,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2000,616.34,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2001,631.218222,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2002,643.98,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2003,657.6,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2004,669.77,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2005,689.08,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2006,705.31,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2007,719.15,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2008,747.45,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2009,747.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2010,764.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2011,789.87,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2012,812.59,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2013,824.7,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2014,826.94,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2015,830.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2016,833.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2017,848.17,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2018,865.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2019,875.635209,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2020,881.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2021,902.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2022,963.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL09: September,A: Annual,2023,,,,,,-: nil,0: Zero
