DATAFLOW,PRICE: Price,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_QUARTER_2: Note quarter 2,NOTE_QUARTER_1: Note quarter 1,NOTE_PRICE_2: Note Price 2,NOTE_PRICE_1: Note Price 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2020,,,,,,,3: Three
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2021,,,,,,,3: Three
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2022,,,,,,,3: Three
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),L02: Unleaded gasoline 98 octane,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2007,0.514,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2007-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2007-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2007-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2007-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2008,0.562,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2008-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2008-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2008-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2008-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2009,0.438,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2009-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2009-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2009-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2009-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2010,0.549,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2010-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2010-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2010-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2010-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2011,0.658,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2011-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2011-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2011-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2011-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2012,0.74,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2012-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2012-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2012-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2012-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2013,0.699,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2013-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2013-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2013-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2013-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2014,0.65475,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2014-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2014-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2014-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2014-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2015,0.541,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2015-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2015-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2015-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2015-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2016,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2016-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2016-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2016-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2016-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2017,0.53,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2017-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2017-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2017-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2017-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2018,0.579,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2018-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2018-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2018-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2018-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2019,0.621,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2019-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2020,0.447,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2021,0.619,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2022,0.925,,,,,,3: Three
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),SL01: Price without taxes and excises,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2007,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2007-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2007-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2007-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2007-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2008,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2008-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2008-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2008-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2008-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2009,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2009-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2009-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2009-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2009-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2010,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2010-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2010-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2010-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2010-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2011,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2011-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2011-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2011-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2011-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2012,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2012-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2012-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2012-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2012-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2013,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2013-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2013-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2013-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2013-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2014,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2014-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2014-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2014-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2014-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2015,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2015-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2015-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2015-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2015-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2016,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2016-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2016-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2016-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2016-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2017,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2017-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2017-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2017-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2017-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2018,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2018-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2018-Q2,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2018-Q3,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2018-Q4,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2019,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2019-Q1,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2019-Q2,0.469,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2019-Q3,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2019-Q4,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2020,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2020-Q1,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2020-Q2,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2020-Q3,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2020-Q4,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2021,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2021-Q1,0.516,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2021-Q2,0.516,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2021-Q3,0.516,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2021-Q4,0.516,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2022,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2022-Q1,0.527,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2022-Q2,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2022-Q3,0.506,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,Q: Quarterly,2022-Q4,0.527,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2007,0.608,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2007-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2007-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2007-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2007-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2008,0.6155625,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2008-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2008-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2008-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2008-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2009,0.5969,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2009-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2009-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2009-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2009-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2010,0.614,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2010-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2010-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2010-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2010-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2011,0.63,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2011-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2011-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2011-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2011-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2012,0.642,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2012-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2012-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2012-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2012-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2013,0.636,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2013-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2013-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2013-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2013-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2014,0.6295,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2014-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2014-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2014-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2014-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2015,0.633,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2015-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2015-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2015-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2015-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2016,0.621,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2016-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2016-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2016-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2016-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2017,0.631,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2017-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2017-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2017-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2017-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2018,0.63925,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2018-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2018-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2018-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2018-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2019,0.654,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2019-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2020,0.628,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2021,0.709,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2022,0.752,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2007,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2007-Q1,1.04,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2007-Q2,1.158,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2007-Q3,1.136,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2007-Q4,1.153,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2008,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2008-Q1,1.175,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2008-Q2,1.263,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2008-Q3,1.266,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2008-Q4,1.00625,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2009,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2009-Q1,0.95105,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2009-Q2,1.06145,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2009-Q3,1.065,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2009-Q4,1.062,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2010,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2010-Q1,1.149,,,,,,3: Three
