DATAFLOW,FREQ: Frequency,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2019-11,12806357,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2019-12,16515484,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-01,14819123,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-02,15326022,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-03,15612414,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-04,6152938,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-05,4377654,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-06,3919843,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-07,1758757,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-08,827505,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-09,1381822,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-10,5538615,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-11,5665201,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2020-12,12647360,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-01,15966782,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-02,12562524,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-03,12382478,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-04,8185309,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-05,10250131,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-06,7098673,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-07,9470378,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-08,5514594,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-09,2570155,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-10,2792733,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-11,5712498,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2021-12,10746334,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-01,11978885,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-02,11507149,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-03,6486483,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-04,6901528,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-05,3256798,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-06,1849466,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-07,778204,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-08,558605,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A03: Hydro production (without pumping),2022-09,847568,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-01,39839031,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-02,37509067,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-03,37060627,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-04,34251384,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-05,24356917,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-06,22806003,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-07,22123174,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-08,20837868,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-09,26713702,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-10,35079158,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-11,34676699,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2008-12,34391753,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-01,37559056,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-02,31718583,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-03,28024713,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-04,22233070,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-05,24188080,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-06,23843547,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-07,20911039,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-08,15679634,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-09,22277969,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-10,32022886,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-11,35795262,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2009-12,35239154,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-01,40295046,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-02,37824006,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-03,39255750,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-04,30970272,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-05,29552734,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-06,23029773,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-07,19445160,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-08,22140837,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-09,25869868,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-10,30354975,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-11,35690217,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2010-12,44665172,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-01,40216527,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-02,36527924,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-03,41776764,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-04,22406405,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-05,23461280,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-06,24471096,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-07,25141036,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-08,35549748,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-09,25574410,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-10,33506776,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-11,39783962,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2011-12,39672407,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-01,41594254,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-02,41486794,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-03,37903997,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-04,33079574,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-05,27721183,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-06,23584054,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-07,23281789,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-08,20155696,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-09,23751788,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-10,31444384,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-11,34621587,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2012-12,37145364,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-01,39082946,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-02,36667704,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-03,40286096,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-04,31270381,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-05,28284874,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-06,23229082,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-07,19233934,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-08,17665613,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-09,21013986,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-10,26241988,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-11,34642356,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2013-12,39375438,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-01,38902605,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-02,35197282,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-03,34592093,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-04,25543264,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-05,26201359,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-06,21062551,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-07,19324519,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-08,15837880,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-09,17258476,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-10,22979351,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-11,28348411,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2014-12,32882482,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-01,33244129,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-02,29285279,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-03,29259252,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-04,23725866,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-05,21301663,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-06,16519772,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-07,14624274,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-08,13911518,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-09,18908956,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-10,25684736,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-11,27589711,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2015-12,29951251,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-01,33085154,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-02,30334352,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-03,30314772,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-04,24351588,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-05,19409431,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-06,16176194,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-07,14267912,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-08,13062961,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-09,15112037,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-10,23771684,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-11,28297385,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2016-12,31295029,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-01,31264389,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-02,25552797,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-03,25484115,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-04,22094108,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-05,18764013,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-06,16580671,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-07,17125000,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-08,15033941,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-09,17827494,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-10,21623018,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-11,26451248,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2017-12,31688441,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-01,31967061,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-02,31001559,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-03,32433587,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-04,20154714,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-05,19160313,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-06,16065500,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-07,14393799,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-08,14924627,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-09,17867582,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-10,24456118,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-11,32180697,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2018-12,34991257,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-01,36162888,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-02,29723018,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-03,31586099,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-04,23528998,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-05,20116942,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-06,13169868,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-07,25790183,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-08,21695618,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-09,26875283,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-10,36357123,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-11,42767712,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2019-12,41709826,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-01,44179486,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-02,43853033,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-03,39418885,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-04,33926537,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-05,31405781,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-06,29401538,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-07,28936142,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-08,26780024,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-09,31844600,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-10,37697568,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-11,42779478,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2020-12,45850274,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-01,44688140,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-02,38994880,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-03,42379141,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-04,41049700,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-05,39771013,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-06,30853862,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-07,31864138,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-08,31318337,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-09,30728732,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-10,33280627,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-11,39098077,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2021-12,44769252,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-01,38295602,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-02,36556624,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-03,36598000,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-04,28249067,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-05,29633152,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-06,29636872,,0: Zero,,,A06: Définitions : Cogénération (production),
