COMMUNE_CODE,COMMUNE_NOM,NATIONALITE_ISO3,NATIONALITE_NOM,NOMBRE_TOTAL
904,Goesdorf,CMR,camerounaise,4
904,Goesdorf,COL,colombienne,1
904,Goesdorf,HRV,croate,11
904,Goesdorf,DOM,dominicaine,1
904,Goesdorf,ESP,espagnole,25
904,Goesdorf,FRA,française,35
904,Goesdorf,HUN,hongroise,5
904,Goesdorf,XXX,indéterminée,2
904,Goesdorf,IDN,indonésienne,3
904,Goesdorf,IRN,iranienne,1
904,Goesdorf,IRQ,iraquienne,4
904,Goesdorf,ITA,italienne,8
904,Goesdorf,CIV,ivoirienne,1
904,Goesdorf,XXK,kosovare,8
904,Goesdorf,LTU,lituanienne,3
904,Goesdorf,LUX,luxembourgeoise,1265
904,Goesdorf,MKD,macédonienne,2
904,Goesdorf,MAR,marocaine,7
904,Goesdorf,MNE,monténégrine,6
904,Goesdorf,NLD,néerlandaise,27
904,Goesdorf,PHL,philippine,1
904,Goesdorf,POL,polonaise,11
904,Goesdorf,PRT,portugaise,128
904,Goesdorf,ROU,roumaine,5
904,Goesdorf,SEN,sénégalaise,1
904,Goesdorf,SRB,serbe,5
904,Goesdorf,SVK,slovaque,1
904,Goesdorf,ZAF,sud-africaine,1
904,Goesdorf,SYR,syrienne,6
904,Goesdorf,TZA,tanzanienne,1
904,Goesdorf,THA,thailandaise,3
904,Goesdorf,TUN,tunisienne,2
904,Goesdorf,TUR,turque,19
904,Goesdorf,UKR,ukrainienne,9
904,Goesdorf,BIH,Bosnie-Herzégovine,45
1204,Grevenmacher,YUG,#NAME?,2
1204,Grevenmacher,EGY,égyptienne,1
1204,Grevenmacher,ERI,érythrée,8
1204,Grevenmacher,ETH,éthiopienne,4
1204,Grevenmacher,AFG,afghane,2
1204,Grevenmacher,ALB,albanaise,5
1204,Grevenmacher,DZA,algérienne,5
1204,Grevenmacher,DEU,allemande,381
1204,Grevenmacher,USA,américaine,9
1204,Grevenmacher,XXA,apatride,2
1204,Grevenmacher,ARG,argentine,1
1204,Grevenmacher,AUT,autrichienne,9
1204,Grevenmacher,BLR,bélarusse,12
1204,Grevenmacher,BEL,belge,71
1204,Grevenmacher,GNB,bissau-guinéenne,13
1204,Grevenmacher,BRA,brésilienne,43
1204,Grevenmacher,GBR,britannique,44
1204,Grevenmacher,BGR,bulgare,10
1204,Grevenmacher,KHM,cambodgienne,1
1204,Grevenmacher,CMR,camerounaise,11
1204,Grevenmacher,CAN,canadienne,3
1204,Grevenmacher,CPV,cap-verdienne,19
1204,Grevenmacher,CHL,chilienne,1
1204,Grevenmacher,CHN,chinoise,37
1204,Grevenmacher,TWN,chinoise (Taiwan),1
1204,Grevenmacher,COL,colombienne,2
1204,Grevenmacher,COD,congolaise (Rép. Dém),9
1204,Grevenmacher,CRI,costa-ricienne,3
1204,Grevenmacher,HRV,croate,8
1204,Grevenmacher,CUB,cubaine,5
1204,Grevenmacher,DNK,danoise,26
1204,Grevenmacher,DOM,dominicaine,1
1204,Grevenmacher,ESP,espagnole,52
1204,Grevenmacher,FIN,finlandaise,13
1204,Grevenmacher,FRA,française,220
1204,Grevenmacher,GRC,grecque,11
1204,Grevenmacher,GIN,guinéenne,2
1204,Grevenmacher,HTI,haïtienne,1
1204,Grevenmacher,HUN,hongroise,8
1204,Grevenmacher,XXX,indéterminée,1
1204,Grevenmacher,IND,indienne,13
1204,Grevenmacher,IDN,indonésienne,1
1204,Grevenmacher,IRQ,iraquienne,5
1204,Grevenmacher,IRL,irlandaise,12
1204,Grevenmacher,ISL,islandaise,1
1204,Grevenmacher,ISR,israélienne,1
1204,Grevenmacher,ITA,italienne,105
1204,Grevenmacher,CIV,ivoirienne,3
1204,Grevenmacher,JPN,japonaise,4
1204,Grevenmacher,KEN,kényane,1
1204,Grevenmacher,KAZ,kazakhe,3
1204,Grevenmacher,XXK,kosovare,17
1204,Grevenmacher,LVA,lettonne,2
1204,Grevenmacher,LBY,libyenne,1
1204,Grevenmacher,LTU,lituanienne,12
1204,Grevenmacher,LUX,luxembourgeoise,3063
1204,Grevenmacher,MKD,macédonienne,5
1204,Grevenmacher,MDG,malgache,1
1204,Grevenmacher,MLT,maltaise,7
1204,Grevenmacher,MAR,marocaine,22
1204,Grevenmacher,MUS,mauricienne,5
1204,Grevenmacher,MEX,mexicaine,2
1204,Grevenmacher,MDA,moldave,2
1204,Grevenmacher,MNE,monténégrine,50
1204,Grevenmacher,MOZ,mozambicaine,4
1204,Grevenmacher,NLD,néerlandaise,43
1204,Grevenmacher,NPL,népalaise,3
1204,Grevenmacher,NGA,nigériane,4
1204,Grevenmacher,UZB,ouzbèke,1
1204,Grevenmacher,PAK,pakistanaise,6
1204,Grevenmacher,PHL,philippine,4
1204,Grevenmacher,POL,polonaise,28
1204,Grevenmacher,PRT,portugaise,1016
1204,Grevenmacher,ROU,roumaine,20
1204,Grevenmacher,RUS,russe,30
1204,Grevenmacher,SEN,sénégalaise,8
1204,Grevenmacher,SRB,serbe,42
1204,Grevenmacher,SCG,serbe-et-monténégrine,2
1204,Grevenmacher,SLE,sierra-léonienne,2
1204,Grevenmacher,SVN,slovène,2
1204,Grevenmacher,SVK,slovaque,4
1204,Grevenmacher,SOM,somalienne,1
1204,Grevenmacher,SDN,soudanaise,1
1204,Grevenmacher,LKA,sri-lankaise,6
1204,Grevenmacher,SWE,suédoise,23
1204,Grevenmacher,ZAF,sud-africaine,3
1204,Grevenmacher,CHE,suisse,4
1204,Grevenmacher,SYR,syrienne,35
1204,Grevenmacher,CZE,tchèque,4
1204,Grevenmacher,THA,thailandaise,5
1204,Grevenmacher,TGO,togolaise,1
1204,Grevenmacher,TUN,tunisienne,12
1204,Grevenmacher,TUR,turque,7
1204,Grevenmacher,UKR,ukrainienne,35
1204,Grevenmacher,BIH,Bosnie-Herzégovine,40
807,Grosbous,ALB,albanaise,9
807,Grosbous,DEU,allemande,18
807,Grosbous,ARM,arménienne,3
807,Grosbous,AZE,azerbaidjanaise,1
807,Grosbous,BEL,belge,35
807,Grosbous,GBR,britannique,6
807,Grosbous,BGR,bulgare,1
807,Grosbous,CHN,chinoise,3
807,Grosbous,COL,colombienne,5
807,Grosbous,ESP,espagnole,2
807,Grosbous,FRA,française,34
807,Grosbous,IRN,iranienne,4
807,Grosbous,ITA,italienne,27
807,Grosbous,XXK,kosovare,8
807,Grosbous,LUX,luxembourgeoise,881
807,Grosbous,MNE,monténégrine,7
807,Grosbous,NLD,néerlandaise,7
807,Grosbous,NOR,norvégienne,1
807,Grosbous,PHL,philippine,3
807,Grosbous,POL,polonaise,12
807,Grosbous,PRT,portugaise,155
807,Grosbous,ROU,roumaine,1
807,Grosbous,SRB,serbe,2
807,Grosbous,SWE,suédoise,2
807,Grosbous,THA,thailandaise,1
807,Grosbous,TUN,tunisienne,1
807,Grosbous,UKR,ukrainienne,10
807,Grosbous,YEM,yéménite,2
807,Grosbous,BIH,Bosnie-Herzégovine,2
213,Habscht,EGY,égyptienne,3
213,Habscht,ECU,équatorienne,1
213,Habscht,ERI,érythrée,2
213,Habscht,AFG,afghane,1
213,Habscht,ALB,albanaise,4
213,Habscht,DZA,algérienne,6
213,Habscht,DEU,allemande,63
213,Habscht,USA,américaine,14
213,Habscht,XXA,apatride,2
213,Habscht,ARG,argentine,1
213,Habscht,AUS,australienne,2
213,Habscht,AUT,autrichienne,3
213,Habscht,BLR,bélarusse,3
213,Habscht,BEL,belge,711
213,Habscht,BRA,brésilienne,29
213,Habscht,GBR,britannique,41
213,Habscht,BGR,bulgare,5
213,Habscht,CMR,camerounaise,5
213,Habscht,CAN,canadienne,17
213,Habscht,CPV,cap-verdienne,7
213,Habscht,CHN,chinoise,11
213,Habscht,COL,colombienne,1
213,Habscht,HRV,croate,1
213,Habscht,CUB,cubaine,2
213,Habscht,DNK,danoise,4
213,Habscht,DOM,dominicaine,1
213,Habscht,ESP,espagnole,30
213,Habscht,EST,estonienne,2
213,Habscht,FRA,française,306
213,Habscht,GRC,grecque,27
213,Habscht,HUN,hongroise,25
213,Habscht,XXX,indéterminée,1
213,Habscht,IND,indienne,16
213,Habscht,IRN,iranienne,1
213,Habscht,IRQ,iraquienne,7
213,Habscht,IRL,irlandaise,4
213,Habscht,ISL,islandaise,5
213,Habscht,ITA,italienne,158
213,Habscht,CIV,ivoirienne,3
213,Habscht,XXK,kosovare,6
213,Habscht,LVA,lettonne,7
213,Habscht,LTU,lituanienne,1
213,Habscht,LUX,luxembourgeoise,3232
213,Habscht,MKD,macédonienne,1
213,Habscht,MLT,maltaise,2
213,Habscht,MAR,marocaine,23
213,Habscht,MUS,mauricienne,4
213,Habscht,MEX,mexicaine,1
213,Habscht,MDA,moldave,1
213,Habscht,MNE,monténégrine,15
213,Habscht,NLD,néerlandaise,49
213,Habscht,NZL,néo-zélandaise,1
213,Habscht,NGA,nigériane,2
213,Habscht,NOR,norvégienne,1
213,Habscht,PER,péruvienne,1
213,Habscht,PAK,pakistanaise,1
213,Habscht,PHL,philippine,12
213,Habscht,POL,polonaise,27
213,Habscht,PRT,portugaise,549
213,Habscht,ROU,roumaine,39
213,Habscht,RUS,russe,27
213,Habscht,RWA,rwandaise,4
213,Habscht,SEN,sénégalaise,3
213,Habscht,SRB,serbe,7
213,Habscht,SVK,slovaque,4
213,Habscht,KOR,sud-coréenne,2
213,Habscht,CHE,suisse,6
213,Habscht,SYR,syrienne,13
213,Habscht,CZE,tchèque,3
213,Habscht,THA,thailandaise,2
213,Habscht,TGO,togolaise,3
213,Habscht,TUN,tunisienne,15
213,Habscht,TUR,turque,15
213,Habscht,UKR,ukrainienne,22
213,Habscht,URY,uruguayenne,1
213,Habscht,VEN,vénézuélienne,3
213,Habscht,BIH,Bosnie-Herzégovine,6
505,Heffingen,ECU,équatorienne,1
505,Heffingen,DEU,allemande,34
505,Heffingen,USA,américaine,8
505,Heffingen,AUS,australienne,1
505,Heffingen,AUT,autrichienne,6
505,Heffingen,BEN,béninoise,1
505,Heffingen,BEL,belge,60
505,Heffingen,BRA,brésilienne,11
505,Heffingen,GBR,britannique,40
505,Heffingen,CMR,camerounaise,2
505,Heffingen,CPV,cap-verdienne,10
505,Heffingen,CHN,chinoise,3
505,Heffingen,CUB,cubaine,2
505,Heffingen,DNK,danoise,1
505,Heffingen,ESP,espagnole,19
505,Heffingen,EST,estonienne,3
505,Heffingen,FIN,finlandaise,4
505,Heffingen,FRA,française,66
505,Heffingen,GRC,grecque,9
505,Heffingen,HUN,hongroise,2
505,Heffingen,IRL,irlandaise,7
505,Heffingen,ITA,italienne,20
505,Heffingen,XXK,kosovare,8
505,Heffingen,LTU,lituanienne,2
505,Heffingen,LUX,luxembourgeoise,1098
505,Heffingen,MDG,malgache,1
505,Heffingen,MAR,marocaine,6
505,Heffingen,MEX,mexicaine,1
505,Heffingen,MNG,mongole,1
505,Heffingen,MNE,monténégrine,1
505,Heffingen,NLD,néerlandaise,20
505,Heffingen,NGA,nigériane,2
505,Heffingen,PAK,pakistanaise,10
505,Heffingen,PHL,philippine,3
505,Heffingen,POL,polonaise,36
505,Heffingen,PRT,portugaise,217
505,Heffingen,ROU,roumaine,3
505,Heffingen,RUS,russe,8
505,Heffingen,SEN,sénégalaise,2
505,Heffingen,SRB,serbe,1
505,Heffingen,SCG,serbe-et-monténégrine,1
505,Heffingen,SVN,slovène,4
505,Heffingen,SYR,syrienne,1
505,Heffingen,CZE,tchèque,9
505,Heffingen,THA,thailandaise,3
505,Heffingen,TUR,turque,1
505,Heffingen,UKR,ukrainienne,16
505,Heffingen,BIH,Bosnie-Herzégovine,2
512,Helperknapp,YUG,#NAME?,2
512,Helperknapp,EGY,égyptienne,3
512,Helperknapp,ERI,érythrée,21
512,Helperknapp,ETH,éthiopienne,3
512,Helperknapp,AFG,afghane,9
512,Helperknapp,ALB,albanaise,1
512,Helperknapp,DEU,allemande,106
512,Helperknapp,USA,américaine,11
512,Helperknapp,AGO,angolaise,2
512,Helperknapp,XXA,apatride,4
512,Helperknapp,ARG,argentine,2
512,Helperknapp,ARM,arménienne,2
512,Helperknapp,AUS,australienne,1
512,Helperknapp,AUT,autrichienne,11
512,Helperknapp,AZE,azerbaidjanaise,5
512,Helperknapp,BLR,bélarusse,1
512,Helperknapp,BEL,belge,193
512,Helperknapp,BRA,brésilienne,24
512,Helperknapp,GBR,britannique,51
512,Helperknapp,BGR,bulgare,20
512,Helperknapp,CMR,camerounaise,9
512,Helperknapp,CAN,canadienne,6
512,Helperknapp,CPV,cap-verdienne,15
512,Helperknapp,CAF,centrafricaine,1
512,Helperknapp,CHL,chilienne,2
512,Helperknapp,CHN,chinoise,9
512,Helperknapp,COD,congolaise (Rép. Dém),8
512,Helperknapp,HRV,croate,6
512,Helperknapp,DNK,danoise,23
512,Helperknapp,DOM,dominicaine,1
512,Helperknapp,ESP,espagnole,60
512,Helperknapp,FIN,finlandaise,8
512,Helperknapp,FRA,française,243
512,Helperknapp,GHA,ghanéenne,2
512,Helperknapp,GRC,grecque,17
512,Helperknapp,GIN,guinéenne,1
512,Helperknapp,HUN,hongroise,15
512,Helperknapp,IND,indienne,4
512,Helperknapp,IDN,indonésienne,1
512,Helperknapp,IRN,iranienne,3
512,Helperknapp,IRQ,iraquienne,4
512,Helperknapp,IRL,irlandaise,8
512,Helperknapp,ITA,italienne,99
512,Helperknapp,CIV,ivoirienne,2
512,Helperknapp,JPN,japonaise,8
512,Helperknapp,XXK,kosovare,12
512,Helperknapp,LVA,lettonne,1
512,Helperknapp,LBN,libanaise,1
512,Helperknapp,LBY,libyenne,6
512,Helperknapp,LTU,lituanienne,6
512,Helperknapp,LUX,luxembourgeoise,3544
512,Helperknapp,MKD,macédonienne,1
512,Helperknapp,MYS,malaisienne,3
512,Helperknapp,MLT,maltaise,9
512,Helperknapp,MAR,marocaine,11
512,Helperknapp,MUS,mauricienne,2
512,Helperknapp,MNE,monténégrine,17
512,Helperknapp,NLD,néerlandaise,25
512,Helperknapp,NGA,nigériane,2
512,Helperknapp,NOR,norvégienne,4
512,Helperknapp,PER,péruvienne,7
512,Helperknapp,PRY,paraguayenne,4
512,Helperknapp,PHL,philippine,3
512,Helperknapp,POL,polonaise,32
512,Helperknapp,PRT,portugaise,510
512,Helperknapp,ROU,roumaine,38
512,Helperknapp,RUS,russe,17
512,Helperknapp,SRB,serbe,19
512,Helperknapp,SVN,slovène,1
512,Helperknapp,SVK,slovaque,11
512,Helperknapp,SWE,suédoise,4
512,Helperknapp,ZAF,sud-africaine,2
512,Helperknapp,KOR,sud-coréenne,2
512,Helperknapp,CHE,suisse,12
512,Helperknapp,SYR,syrienne,30
512,Helperknapp,TZA,tanzanienne,2
512,Helperknapp,CZE,tchèque,12
512,Helperknapp,THA,thailandaise,2
512,Helperknapp,TGO,togolaise,4
512,Helperknapp,TTO,trinidadienne,1
512,Helperknapp,TUR,turque,27
512,Helperknapp,UKR,ukrainienne,76
512,Helperknapp,VEN,vénézuélienne,14
512,Helperknapp,BIH,Bosnie-Herzégovine,21
403,Hesperange,YUG,#NAME?,1
403,Hesperange,EGY,égyptienne,30
403,Hesperange,ECU,équatorienne,5
403,Hesperange,ERI,érythrée,38
403,Hesperange,ETH,éthiopienne,8
403,Hesperange,AFG,afghane,10
403,Hesperange,ALB,albanaise,44
403,Hesperange,DZA,algérienne,15
403,Hesperange,DEU,allemande,520
403,Hesperange,USA,américaine,122
403,Hesperange,AND,andorrane,1
403,Hesperange,AGO,angolaise,1
403,Hesperange,XXA,apatride,4
403,Hesperange,ARG,argentine,13
403,Hesperange,ARM,arménienne,12
403,Hesperange,AUS,australienne,10
403,Hesperange,AUT,autrichienne,25
403,Hesperange,AZE,azerbaidjanaise,38
403,Hesperange,BLR,bélarusse,15
403,Hesperange,BEL,belge,707
403,Hesperange,GNB,bissau-guinéenne,9
403,Hesperange,BOL,bolivienne,1
403,Hesperange,BRA,brésilienne,169
403,Hesperange,GBR,britannique,216
403,Hesperange,BGR,bulgare,109
403,Hesperange,CMR,camerounaise,21
403,Hesperange,CAN,canadienne,52
403,Hesperange,CPV,cap-verdienne,46
403,Hesperange,CHL,chilienne,7
403,Hesperange,CHN,chinoise,100
403,Hesperange,TWN,chinoise (Taiwan),6
403,Hesperange,CYP,chypriote,1
403,Hesperange,COL,colombienne,32
403,Hesperange,COM,comorienne,3
403,Hesperange,COD,congolaise (Rép. Dém),17
403,Hesperange,COG,congolaise (Rép.),3
403,Hesperange,HRV,croate,51
403,Hesperange,CUB,cubaine,6
403,Hesperange,DNK,danoise,34
403,Hesperange,VCT,de Saint-Vincent-et-les-Grenadines,1
403,Hesperange,DOM,dominicaine,16
403,Hesperange,ESP,espagnole,319
403,Hesperange,EST,estonienne,28
403,Hesperange,FIN,finlandaise,54
403,Hesperange,FRA,française,2955
403,Hesperange,GEO,géorgienne,2
403,Hesperange,GAB,gabonaise,3
403,Hesperange,GHA,ghanéenne,4
403,Hesperange,GRC,grecque,200
403,Hesperange,GIN,guinéenne,11
403,Hesperange,HTI,haïtienne,2
403,Hesperange,HUN,hongroise,96
403,Hesperange,XXX,indéterminée,1
403,Hesperange,IND,indienne,224
403,Hesperange,IDN,indonésienne,4
403,Hesperange,IRN,iranienne,16
403,Hesperange,IRQ,iraquienne,25
403,Hesperange,IRL,irlandaise,132
403,Hesperange,ISL,islandaise,13
403,Hesperange,ISR,israélienne,6
403,Hesperange,ITA,italienne,1312
403,Hesperange,CIV,ivoirienne,7
403,Hesperange,JPN,japonaise,23
403,Hesperange,JOR,jordanienne,3
403,Hesperange,KEN,kényane,3
403,Hesperange,KAZ,kazakhe,5
403,Hesperange,KGZ,kirghize,1
403,Hesperange,XXK,kosovare,78
403,Hesperange,LVA,lettonne,28
403,Hesperange,LBR,libérienne,1
403,Hesperange,LBN,libanaise,22
403,Hesperange,LBY,libyenne,1
403,Hesperange,LIE,liechtensteinoise,1
403,Hesperange,LTU,lituanienne,46
403,Hesperange,LUX,luxembourgeoise,7423
403,Hesperange,MKD,macédonienne,24
403,Hesperange,MYS,malaisienne,6
403,Hesperange,MDG,malgache,5
403,Hesperange,MLI,malienne,1
403,Hesperange,MLT,maltaise,13
403,Hesperange,MAR,marocaine,78
403,Hesperange,MUS,mauricienne,66
403,Hesperange,MEX,mexicaine,20
403,Hesperange,MDA,moldave,10
403,Hesperange,MNG,mongole,4
403,Hesperange,MNE,monténégrine,43
403,Hesperange,NLD,néerlandaise,113
403,Hesperange,NZL,néo-zélandaise,1
403,Hesperange,NPL,népalaise,5
403,Hesperange,NGA,nigériane,9
403,Hesperange,NOR,norvégienne,10
403,Hesperange,UGA,ougandaise,2
403,Hesperange,UZB,ouzbèke,5
403,Hesperange,PER,péruvienne,16
403,Hesperange,PAK,pakistanaise,26
403,Hesperange,PAN,panaméenne,1
403,Hesperange,PRY,paraguayenne,2
403,Hesperange,PHL,philippine,34
403,Hesperange,POL,polonaise,181
403,Hesperange,PRT,portugaise,1592
403,Hesperange,ROU,roumaine,248
403,Hesperange,RUS,russe,126
403,Hesperange,RWA,rwandaise,3
403,Hesperange,SEN,sénégalaise,10
403,Hesperange,SLV,salvadorienne,2
403,Hesperange,SAU,saoudienne,1
403,Hesperange,SRB,serbe,39
403,Hesperange,SCG,serbe-et-monténégrine,2
403,Hesperange,SGP,singapourienne,10
403,Hesperange,SVN,slovène,21
403,Hesperange,SVK,slovaque,62
403,Hesperange,SDN,soudanaise,3
403,Hesperange,LKA,sri-lankaise,7
403,Hesperange,SWE,suédoise,62
403,Hesperange,ZAF,sud-africaine,56
403,Hesperange,KOR,sud-coréenne,11
403,Hesperange,CHE,suisse,46
403,Hesperange,SYR,syrienne,62
403,Hesperange,TJK,tadjike,4
403,Hesperange,CZE,tchèque,65
403,Hesperange,THA,thailandaise,16
403,Hesperange,TGO,togolaise,5
403,Hesperange,TUN,tunisienne,65
403,Hesperange,TKM,turkmène,1
403,Hesperange,TUR,turque,67
403,Hesperange,UKR,ukrainienne,156
403,Hesperange,URY,uruguayenne,2
403,Hesperange,VEN,vénézuélienne,25
403,Hesperange,VNM,vietnamienne,11
403,Hesperange,YEM,yéménite,4
403,Hesperange,ZWE,zimbabwéenne,3
403,Hesperange,BGD,Bangladesh,1
403,Hesperange,BIH,Bosnie-Herzégovine,55
403,Hesperange,STP,Sao Tomé-et-Principe,1
1205,Junglinster,EGY,égyptienne,6
1205,Junglinster,ECU,équatorienne,1
1205,Junglinster,ERI,érythrée,56
1205,Junglinster,AFG,afghane,6
1205,Junglinster,ALB,albanaise,15
1205,Junglinster,DZA,algérienne,1
1205,Junglinster,DEU,allemande,394
1205,Junglinster,USA,américaine,73
1205,Junglinster,XXA,apatride,1
1205,Junglinster,ARG,argentine,4
1205,Junglinster,ARM,arménienne,3
1205,Junglinster,AUS,australienne,6
1205,Junglinster,AUT,autrichienne,33
1205,Junglinster,BLR,bélarusse,10
1205,Junglinster,BEL,belge,287
1205,Junglinster,GNB,bissau-guinéenne,5
1205,Junglinster,BRA,brésilienne,19
1205,Junglinster,GBR,britannique,230
1205,Junglinster,BGR,bulgare,53
1205,Junglinster,CMR,camerounaise,2
1205,Junglinster,CAN,canadienne,7
1205,Junglinster,CPV,cap-verdienne,17
1205,Junglinster,CHL,chilienne,4
1205,Junglinster,CHN,chinoise,28
1205,Junglinster,CYP,chypriote,6
1205,Junglinster,COL,colombienne,5
1205,Junglinster,COD,congolaise (Rép. Dém),1
1205,Junglinster,HRV,croate,4
1205,Junglinster,CUB,cubaine,3
1205,Junglinster,DNK,danoise,27
1205,Junglinster,DOM,dominicaine,3
1205,Junglinster,ESP,espagnole,127
1205,Junglinster,EST,estonienne,9
1205,Junglinster,FIN,finlandaise,41
1205,Junglinster,FRA,française,668
1205,Junglinster,GEO,géorgienne,6
1205,Junglinster,GMB,gambienne,1
1205,Junglinster,GRC,grecque,110
1205,Junglinster,GIN,guinéenne,3
1205,Junglinster,HUN,hongroise,45
1205,Junglinster,XXX,indéterminée,1
1205,Junglinster,IND,indienne,21
1205,Junglinster,IRN,iranienne,13
1205,Junglinster,IRQ,iraquienne,11
1205,Junglinster,IRL,irlandaise,63
1205,Junglinster,ISL,islandaise,28
1205,Junglinster,ITA,italienne,235
1205,Junglinster,CIV,ivoirienne,3
1205,Junglinster,JAM,jamaiquaine,5
1205,Junglinster,JPN,japonaise,4
1205,Junglinster,JOR,jordanienne,3
1205,Junglinster,KAZ,kazakhe,1
1205,Junglinster,KGZ,kirghize,1
1205,Junglinster,XXK,kosovare,1
1205,Junglinster,KWT,koweïtienne,1
1205,Junglinster,LVA,lettonne,28
1205,Junglinster,LBN,libanaise,1
1205,Junglinster,LTU,lituanienne,21
1205,Junglinster,LUX,luxembourgeoise,5410
1205,Junglinster,MKD,macédonienne,8
1205,Junglinster,MWI,malawienne,5
1205,Junglinster,MDG,malgache,3
1205,Junglinster,MLT,maltaise,5
1205,Junglinster,MAR,marocaine,17
1205,Junglinster,MUS,mauricienne,21
1205,Junglinster,MEX,mexicaine,14
1205,Junglinster,MDA,moldave,1
1205,Junglinster,MNG,mongole,1
1205,Junglinster,MNE,monténégrine,6
1205,Junglinster,NLD,néerlandaise,137
1205,Junglinster,NZL,néo-zélandaise,1
1205,Junglinster,NGA,nigériane,6
1205,Junglinster,NOR,norvégienne,8
1205,Junglinster,PER,péruvienne,3
1205,Junglinster,PAK,pakistanaise,4
1205,Junglinster,PAN,panaméenne,3
1205,Junglinster,PHL,philippine,9
1205,Junglinster,POL,polonaise,141
1205,Junglinster,PRT,portugaise,719
1205,Junglinster,ROU,roumaine,144
1205,Junglinster,RUS,russe,51
1205,Junglinster,RWA,rwandaise,5
1205,Junglinster,SEN,sénégalaise,1
1205,Junglinster,SLV,salvadorienne,3
1205,Junglinster,SRB,serbe,3
1205,Junglinster,SVN,slovène,14
1205,Junglinster,SVK,slovaque,25
1205,Junglinster,SOM,somalienne,6
1205,Junglinster,SWE,suédoise,42
1205,Junglinster,ZAF,sud-africaine,17
1205,Junglinster,CHE,suisse,14
1205,Junglinster,SYR,syrienne,77
1205,Junglinster,CZE,tchèque,10
1205,Junglinster,THA,thailandaise,5
1205,Junglinster,TGO,togolaise,2
1205,Junglinster,TUN,tunisienne,13
1205,Junglinster,TKM,turkmène,3
1205,Junglinster,TUR,turque,19
1205,Junglinster,UKR,ukrainienne,69
1205,Junglinster,VEN,vénézuélienne,15
1205,Junglinster,VNM,vietnamienne,1
1205,Junglinster,BIH,Bosnie-Herzégovine,10
1205,Junglinster,STP,Sao Tomé-et-Principe,1
212,Käerjeng,YUG,#NAME?,1
212,Käerjeng,EGY,égyptienne,9
212,Käerjeng,ECU,équatorienne,1
212,Käerjeng,ERI,érythrée,36
212,Käerjeng,ETH,éthiopienne,2
212,Käerjeng,AFG,afghane,1
212,Käerjeng,ALB,albanaise,5
212,Käerjeng,DZA,algérienne,7
212,Käerjeng,DEU,allemande,141
212,Käerjeng,USA,américaine,16
212,Käerjeng,AGO,angolaise,2
212,Käerjeng,ARG,argentine,4
212,Käerjeng,ARM,arménienne,1
212,Käerjeng,AUS,australienne,9
212,Käerjeng,AUT,autrichienne,15
212,Käerjeng,BLR,bélarusse,2
212,Käerjeng,BEL,belge,500
212,Käerjeng,GNB,bissau-guinéenne,6
212,Käerjeng,BRA,brésilienne,49
212,Käerjeng,GBR,britannique,40
212,Käerjeng,GBN,britannique d'outre-mer,4
212,Käerjeng,BGR,bulgare,15
212,Käerjeng,BFA,burkinabé,1
212,Käerjeng,CMR,camerounaise,38
212,Käerjeng,CAN,canadienne,5
212,Käerjeng,CPV,cap-verdienne,31
212,Käerjeng,CAF,centrafricaine,4
212,Käerjeng,CHL,chilienne,1
212,Käerjeng,CHN,chinoise,88
212,Käerjeng,COL,colombienne,11
212,Käerjeng,COD,congolaise (Rép. Dém),4
212,Käerjeng,HRV,croate,15
212,Käerjeng,CUB,cubaine,2
212,Käerjeng,DNK,danoise,5
212,Käerjeng,DOM,dominicaine,10
212,Käerjeng,ESP,espagnole,72
212,Käerjeng,EST,estonienne,3
212,Käerjeng,FIN,finlandaise,1
212,Käerjeng,FRA,française,682
212,Käerjeng,GAB,gabonaise,1
212,Käerjeng,GRC,grecque,31
212,Käerjeng,GIN,guinéenne,1
212,Käerjeng,HUN,hongroise,11
212,Käerjeng,XXX,indéterminée,2
212,Käerjeng,IND,indienne,30
212,Käerjeng,IDN,indonésienne,4
212,Käerjeng,IRN,iranienne,20
212,Käerjeng,IRQ,iraquienne,13
212,Käerjeng,IRL,irlandaise,20
212,Käerjeng,ITA,italienne,459
212,Käerjeng,CIV,ivoirienne,6
212,Käerjeng,XXK,kosovare,26
212,Käerjeng,LVA,lettonne,12
212,Käerjeng,LBN,libanaise,7
212,Käerjeng,LTU,lituanienne,6
212,Käerjeng,LUX,luxembourgeoise,7527
212,Käerjeng,MKD,macédonienne,10
212,Käerjeng,MDG,malgache,6
212,Käerjeng,MLI,malienne,4
212,Käerjeng,MAR,marocaine,51
212,Käerjeng,MUS,mauricienne,3
212,Käerjeng,MEX,mexicaine,6
212,Käerjeng,MDA,moldave,3
212,Käerjeng,MNE,monténégrine,108
212,Käerjeng,NLD,néerlandaise,28
212,Käerjeng,NPL,népalaise,1
212,Käerjeng,NGA,nigériane,2
212,Käerjeng,NER,nigérienne,2
212,Käerjeng,UZB,ouzbèke,2
212,Käerjeng,PER,péruvienne,1
212,Käerjeng,PAK,pakistanaise,12
212,Käerjeng,PHL,philippine,6
212,Käerjeng,POL,polonaise,63
